ea_code,region_code,region,const_code,constituency,lz,hazard,wg,soc_sec,pop_size,pop_curr,pop_surv,pop_lhood,maize_eq,lhood_nad
110199020,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Middle,1,452,507,0,0,0.0000,0
110199020,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Rich,1,452,507,0,0,0.0000,0
110199021,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Very Poor,0,426,478,81,81,0.0356,13432
110199021,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Poor,0,426,478,115,115,0.0215,51755
110199021,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Middle,0,426,478,0,0,0.0000,0
110199021,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Rich,0,426,478,0,0,0.0000,0
110199021,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Very Poor,1,426,478,0,0,0.0000,0
110199021,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Poor,1,426,478,0,0,0.0000,0
110199021,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Middle,1,426,478,0,0,0.0000,0
110199021,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Rich,1,426,478,0,0,0.0000,0
110199022,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Very Poor,0,414,465,79,79,0.0346,11921
110199022,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Poor,0,414,465,112,112,0.0209,45932
110199022,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Middle,0,414,465,0,0,0.0000,0
110199022,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Rich,0,414,465,0,0,0.0000,0
110199022,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Very Poor,1,414,465,0,0,0.0000,0
110199022,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Poor,1,414,465,0,0,0.0000,0
110199022,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Middle,1,414,465,0,0,0.0000,0
110199022,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Rich,1,414,465,0,0,0.0000,0
110199023,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Very Poor,0,374,420,71,71,0.0312,12425
110199023,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Poor,0,374,420,101,101,0.0189,47873
110199023,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Middle,0,374,420,0,0,0.0000,0
110199023,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Rich,0,374,420,0,0,0.0000,0
110199023,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Very Poor,1,374,420,0,0,0.0000,0
110199023,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Poor,1,374,420,0,0,0.0000,0
110199023,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Middle,1,374,420,0,0,0.0000,0
110199023,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Rich,1,374,420,0,0,0.0000,0
110199024,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Very Poor,0,345,387,66,66,0.0288,11753
110199024,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Poor,0,345,387,93,93,0.0174,45285
110199024,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Middle,0,345,387,0,0,0.0000,0
110199024,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Rich,0,345,387,0,0,0.0000,0
110199024,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Very Poor,1,345,387,0,0,0.0000,0
110199024,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Poor,1,345,387,0,0,0.0000,0
110199024,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Middle,1,345,387,0,0,0.0000,0
110199024,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Rich,1,345,387,0,0,0.0000,0
110199025,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Very Poor,0,341,383,65,65,0.0285,12089
110199025,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Poor,0,341,383,92,92,0.0172,46579
110199025,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Middle,0,341,383,0,0,0.0000,0
110199025,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Rich,0,341,383,0,0,0.0000,0
110199025,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Very Poor,1,341,383,0,0,0.0000,0
110199025,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Poor,1,341,383,0,0,0.0000,0
110199025,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Middle,1,341,383,0,0,0.0000,0
110199025,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Rich,1,341,383,0,0,0.0000,0
110199026,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Very Poor,0,406,456,78,78,0.0339,20316
110199026,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Poor,0,406,456,109,109,0.0205,78279
110199026,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Middle,0,406,456,0,0,0.0000,0
110199026,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Rich,0,406,456,0,0,0.0000,0
110199026,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Very Poor,1,406,456,0,0,0.0000,0
110199026,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Poor,1,406,456,0,0,0.0000,0
110199026,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Middle,1,406,456,0,0,0.0000,0
110199026,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Rich,1,406,456,0,0,0.0000,0
110199027,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Very Poor,0,381,428,73,73,0.0318,13096
110199027,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Poor,0,381,428,103,103,0.0193,50461
110199027,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Middle,0,381,428,0,0,0.0000,0
110199027,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Rich,0,381,428,0,0,0.0000,0
110199027,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Very Poor,1,381,428,0,0,0.0000,0
110199027,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Poor,1,381,428,0,0,0.0000,0
110199027,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Middle,1,381,428,0,0,0.0000,0
110199027,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Rich,1,381,428,0,0,0.0000,0
110199028,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Very Poor,0,389,437,74,74,0.0325,11921
110199028,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Poor,0,389,437,105,105,0.0197,45932
110199028,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Middle,0,389,437,0,0,0.0000,0
110199028,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Rich,0,389,437,0,0,0.0000,0
110199028,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Very Poor,1,389,437,0,0,0.0000,0
110199028,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Poor,1,389,437,0,0,0.0000,0
110199028,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Middle,1,389,437,0,0,0.0000,0
110199028,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Rich,1,389,437,0,0,0.0000,0
110199029,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Very Poor,0,372,417,71,71,0.0310,12257
110199029,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Poor,0,372,417,100,100,0.0188,47226
110199029,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Middle,0,372,417,0,0,0.0000,0
110199029,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Rich,0,372,417,0,0,0.0000,0
110199029,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Very Poor,1,372,417,0,0,0.0000,0
110199029,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Poor,1,372,417,0,0,0.0000,0
110199029,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Middle,1,372,417,0,0,0.0000,0
110199029,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Rich,1,372,417,0,0,0.0000,0
110199030,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Very Poor,0,434,487,83,83,0.0362,11921
110199030,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Poor,0,434,487,117,117,0.0219,45932
110199030,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Middle,0,434,487,0,0,0.0000,0
110199030,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Rich,0,434,487,0,0,0.0000,0
110199030,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Very Poor,1,434,487,0,0,0.0000,0
110199030,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Poor,1,434,487,0,0,0.0000,0
110199030,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Middle,1,434,487,0,0,0.0000,0
110199030,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Rich,1,434,487,0,0,0.0000,0
110199031,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Very Poor,0,345,387,66,66,0.0288,12928
110199031,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Poor,0,345,387,93,93,0.0174,49814
110199031,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Middle,0,345,387,0,0,0.0000,0
110199031,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Rich,0,345,387,0,0,0.0000,0
110199031,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Very Poor,1,345,387,0,0,0.0000,0
110199031,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Poor,1,345,387,0,0,0.0000,0
110199031,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Middle,1,345,387,0,0,0.0000,0
110199031,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Rich,1,345,387,0,0,0.0000,0
110199032,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Very Poor,0,445,500,85,85,0.0372,13936
110199032,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Poor,0,445,500,120,120,0.0225,53695
110199032,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Middle,0,445,500,0,0,0.0000,0
110199032,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Rich,0,445,500,0,0,0.0000,0
110199032,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Very Poor,1,445,500,0,0,0.0000,0
110199032,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Poor,1,445,500,0,0,0.0000,0
110199032,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Middle,1,445,500,0,0,0.0000,0
110199032,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Rich,1,445,500,0,0,0.0000,0
110199033,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Very Poor,0,346,388,66,66,0.0289,12761
110199033,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Poor,0,346,388,93,93,0.0175,49167
110199033,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Middle,0,346,388,0,0,0.0000,0
110199033,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Rich,0,346,388,0,0,0.0000,0
110199033,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Very Poor,1,346,388,0,0,0.0000,0
110199033,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Poor,1,346,388,0,0,0.0000,0
110199033,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Middle,1,346,388,0,0,0.0000,0
110199033,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Rich,1,346,388,0,0,0.0000,0
110199034,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Very Poor,0,287,322,55,55,0.0239,12425
110199034,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Poor,0,287,322,77,77,0.0145,47873
110199034,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Middle,0,287,322,0,0,0.0000,0
110199034,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Rich,0,287,322,0,0,0.0000,0
110199034,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Very Poor,1,287,322,0,0,0.0000,0
110199034,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Poor,1,287,322,0,0,0.0000,0
110199034,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Middle,1,287,322,0,0,0.0000,0
110199034,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Rich,1,287,322,0,0,0.0000,0
110199035,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Very Poor,0,401,450,77,77,0.0335,11417
110199035,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Poor,0,401,450,108,108,0.0203,43991
110199035,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Middle,0,401,450,0,0,0.0000,0
110199035,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Rich,0,401,450,0,0,0.0000,0
110199035,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Very Poor,1,401,450,0,0,0.0000,0
110199035,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Poor,1,401,450,0,0,0.0000,0
110199035,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Middle,1,401,450,0,0,0.0000,0
110199035,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Rich,1,401,450,0,0,0.0000,0
110199036,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Very Poor,0,469,526,89,89,0.0391,12928
110199036,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Poor,0,469,526,126,126,0.0237,49814
110199036,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Middle,0,469,526,0,0,0.0000,0
110199036,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Rich,0,469,526,0,0,0.0000,0
110199036,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Very Poor,1,469,526,0,0,0.0000,0
110199036,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Poor,1,469,526,0,0,0.0000,0
110199036,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Middle,1,469,526,0,0,0.0000,0
110199036,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Rich,1,469,526,0,0,0.0000,0
110199037,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Very Poor,0,439,493,84,84,0.0487,13768
110199037,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Poor,0,439,493,118,118,0.0569,53048
110199037,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Middle,0,439,493,0,138,0.0000,91222
110199037,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Rich,0,439,493,0,0,0.0000,0
110199037,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Very Poor,1,439,493,20,20,0.0033,3240
110199037,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Poor,1,439,493,25,25,0.0008,11052
110199037,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Middle,1,439,493,0,0,0.0000,0
110199037,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Rich,1,439,493,0,0,0.0000,0
110199038,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Very Poor,0,497,558,95,95,0.0551,14943
110199038,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Poor,0,497,558,134,134,0.0644,57577
110199038,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Middle,0,497,558,0,156,0.0000,99010
110199038,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Rich,0,497,558,0,0,0.0000,0
110199038,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Very Poor,1,497,558,22,22,0.0038,3516
110199038,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Poor,1,497,558,28,28,0.0009,11995
110199038,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Middle,1,497,558,0,0,0.0000,0
110199038,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Rich,1,497,558,0,0,0.0000,0
110199039,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Very Poor,0,355,398,68,68,0.0393,11417
110199039,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Poor,0,355,398,96,96,0.0460,43991
110199039,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Middle,0,355,398,0,111,0.0000,75648
110199039,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Rich,0,355,398,0,0,0.0000,0
110199039,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Very Poor,1,355,398,16,16,0.0027,2686
110199039,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Poor,1,355,398,20,20,0.0006,9165
110199039,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Middle,1,355,398,0,0,0.0000,0
110199039,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Rich,1,355,398,0,0,0.0000,0
110199040,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Very Poor,0,494,555,94,94,0.0548,12089
110199040,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Poor,0,494,555,133,133,0.0641,46579
110199040,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Middle,0,494,555,0,155,0.0000,80098
110199040,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Rich,0,494,555,0,0,0.0000,0
110199040,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Very Poor,1,494,555,22,22,0.0037,2844
110199040,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Poor,1,494,555,28,28,0.0009,9704
110199040,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Middle,1,494,555,0,0,0.0000,0
110199040,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Rich,1,494,555,0,0,0.0000,0
110199041,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Very Poor,0,565,634,108,108,0.0626,14104
110199041,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Poor,0,565,634,152,152,0.0732,54342
110199041,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Middle,0,565,634,0,178,0.0000,93447
110199041,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Rich,0,565,634,0,0,0.0000,0
110199041,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Very Poor,1,565,634,25,25,0.0043,3319
110199041,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Poor,1,565,634,32,32,0.0010,11321
110199041,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Middle,1,565,634,0,0,0.0000,0
110199041,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Rich,1,565,634,0,0,0.0000,0
110199042,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Very Poor,0,432,485,82,82,0.0479,14272
110199042,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Poor,0,432,485,116,116,0.0560,54989
110199042,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Middle,0,432,485,0,136,0.0000,94560
110199042,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Rich,0,432,485,0,0,0.0000,0
110199042,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Very Poor,1,432,485,19,19,0.0033,3358
110199042,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Poor,1,432,485,24,24,0.0008,11456
110199042,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Middle,1,432,485,0,0,0.0000,0
110199042,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Rich,1,432,485,0,0,0.0000,0
110199043,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Very Poor,0,500,561,95,95,0.0554,13264
110199043,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Poor,0,500,561,135,135,0.0648,51108
110199043,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Middle,0,500,561,0,157,0.0000,87885
110199043,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Rich,0,500,561,0,0,0.0000,0
110199043,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Very Poor,1,500,561,22,22,0.0038,3121
110199043,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Poor,1,500,561,28,28,0.0009,10647
110199043,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Middle,1,500,561,0,0,0.0000,0
110199043,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Rich,1,500,561,0,0,0.0000,0
110199044,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Very Poor,0,427,479,81,81,0.0473,12425
110199044,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Poor,0,427,479,115,115,0.0553,47873
110199044,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Middle,0,427,479,0,134,0.0000,82323
110199044,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Rich,0,427,479,0,0,0.0000,0
110199044,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Very Poor,1,427,479,19,19,0.0032,2923
110199044,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Poor,1,427,479,24,24,0.0007,9974
110199044,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Middle,1,427,479,0,0,0.0000,0
110199044,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Rich,1,427,479,0,0,0.0000,0
110199045,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Very Poor,0,432,485,82,82,0.0479,14440
110199045,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Poor,0,432,485,116,116,0.0560,55636
110199045,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Middle,0,432,485,0,136,0.0000,95672
110199045,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Rich,0,432,485,0,0,0.0000,0
110199045,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Very Poor,1,432,485,19,19,0.0033,3398
110199045,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Poor,1,432,485,24,24,0.0008,11591
110199045,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Middle,1,432,485,0,0,0.0000,0
110199045,11,Oshana,01,Okaku,56202: North-central upland cereals and non-farm income (NAUCI),Affected,Rich,1,432,485,0,0,0.0000,0
110299001,11,Oshana,02,Okatana,56202: North-central upland cereals and non-farm income (NAUCI),Not affected,Very Poor,0,366,411,70,70,0.0306,11417
